,x,y,temp,vapr,wind,prec,aspect,slope,elevation,ndmi,ndvi,ndwi
8294,-122.91597222222222,46.69874999999999,11,1,7,5,1,1,2,4,2,1
8295,-122.91597222222222,46.698472222222215,11,1,7,5,2,1,2,4,2,1
8296,-122.91597222222222,46.69819444444444,11,1,7,5,1,1,2,4,2,1
8297,-122.91597222222222,46.69791666666666,11,1,7,5,1,1,2,4,2,1
8298,-122.91597222222222,46.69763888888888,11,1,7,5,2,1,2,4,2,1
8299,-122.91597222222222,46.69736111111111,11,1,7,5,2,2,2,4,2,1
8300,-122.91597222222222,46.697083333333325,11,1,7,5,2,2,2,4,2,1
8301,-122.91597222222222,46.69680555555555,11,1,7,5,2,2,2,4,2,1
8302,-122.91597222222222,46.69652777777777,11,1,7,5,2,2,2,4,2,1
8303,-122.91597222222222,46.69624999999999,11,1,7,5,2,1,2,4,2,1
8304,-122.91597222222222,46.69597222222222,11,1,7,5,1,2,2,4,2,1
8305,-122.91597222222222,46.695694444444435,11,1,7,5,1,2,2,4,2,1
8306,-122.91597222222222,46.69541666666666,11,1,7,5,2,2,2,4,2,1
8307,-122.91597222222222,46.695138888888884,11,1,7,5,2,2,2,4,2,1
8308,-122.91597222222222,46.6948611111111,11,1,7,5,2,2,2,4,2,1
8309,-122.91597222222222,46.69458333333333,11,1,7,5,2,2,2,4,2,1
8310,-122.91597222222222,46.69430555555555,11,1,7,5,1,2,2,4,2,1
8311,-122.91597222222222,46.69402777777777,11,1,7,5,1,2,2,4,2,1
8312,-122.91597222222222,46.693749999999994,11,1,7,5,1,2,2,4,2,1
8313,-122.91597222222222,46.69347222222221,11,1,7,5,1,2,2,4,2,1
8314,-122.91597222222222,46.69319444444444,11,1,7,5,1,2,2,4,2,1
8315,-122.91597222222222,46.69291666666666,11,1,7,5,1,2,2,4,2,1
8316,-122.91597222222222,46.69263888888888,11,1,7,5,1,2,2,4,2,1
8317,-122.91597222222222,46.692361111111104,11,1,7,5,1,2,2,4,2,1
8318,-122.91597222222222,46.69208333333333,11,1,7,5,1,2,2,4,2,1
8319,-122.91597222222222,46.69180555555555,11,1,7,5,1,3,2,4,2,1
8320,-122.91597222222222,46.69152777777777,11,1,7,5,1,3,2,4,2,1
8321,-122.91597222222222,46.69124999999999,11,1,7,5,1,3,2,4,2,1
8322,-122.91597222222222,46.690972222222214,11,1,7,5,1,3,2,4,2,1
8323,-122.91597222222222,46.69069444444444,11,1,7,5,1,2,2,4,2,1
8324,-122.91597222222222,46.69041666666666,11,1,7,5,1,3,2,4,2,1
8325,-122.91597222222222,46.69013888888888,11,1,7,5,1,3,2,4,2,1
8326,-122.91597222222222,46.68986111111111,11,1,7,5,1,3,2,4,2,1
8327,-122.91597222222222,46.689583333333324,11,1,7,5,1,3,2,4,2,1
8328,-122.91597222222222,46.68930555555555,11,1,7,5,1,3,2,4,2,1
8329,-122.91597222222222,46.68902777777777,11,1,7,5,1,3,2,4,2,1
8330,-122.91597222222222,46.68874999999999,11,1,7,5,1,3,2,4,2,1
8331,-122.91597222222222,46.68847222222222,11,1,7,5,1,3,2,4,2,1
8332,-122.91597222222222,46.688194444444434,11,1,7,5,1,2,2,4,2,1
8333,-122.91597222222222,46.68791666666666,11,1,7,5,1,2,2,4,2,1
8334,-122.91597222222222,46.687638888888884,11,1,7,5,1,3,2,4,2,1
8335,-122.91597222222222,46.6873611111111,11,1,7,5,2,3,2,4,2,1
8336,-122.91597222222222,46.68708333333333,11,1,7,5,1,3,2,4,2,1
8337,-122.91597222222222,46.68680555555555,11,1,7,5,2,3,2,4,2,1
8338,-122.91597222222222,46.68652777777777,11,1,7,5,2,2,2,4,2,1
8339,-122.91597222222222,46.686249999999994,11,1,7,5,2,1,2,4,2,1
8340,-122.91597222222222,46.68597222222221,11,1,7,5,4,1,2,4,2,1
8341,-122.91597222222222,46.68569444444444,11,1,7,5,1,1,2,4,2,1
8342,-122.91597222222222,46.68541666666666,11,1,7,5,1,1,2,4,2,1
8343,-122.91597222222222,46.68513888888888,11,1,7,5,1,1,2,4,2,1
8344,-122.91597222222222,46.684861111111104,11,1,7,5,4,1,2,4,2,1
8345,-122.91597222222222,46.68458333333333,11,1,7,5,4,1,2,4,2,1
8346,-122.91597222222222,46.68430555555555,11,1,7,5,1,1,2,4,2,1
8347,-122.91597222222222,46.68402777777777,11,1,7,5,1,1,2,4,2,1
8348,-122.91597222222222,46.68374999999999,11,1,7,5,1,1,2,4,2,1
8349,-122.91597222222222,46.683472222222214,11,1,7,5,4,1,2,4,2,1
8350,-122.91597222222222,46.68319444444444,11,1,7,5,1,1,2,4,2,1
8351,-122.91597222222222,46.68291666666666,11,1,7,5,1,1,2,4,2,1
8352,-122.91597222222222,46.68263888888888,11,1,7,5,1,1,2,4,2,1
8353,-122.91597222222222,46.682361111111106,11,1,7,5,1,1,2,4,2,1
8354,-122.91597222222222,46.682083333333324,11,1,7,5,4,1,2,4,2,1
8355,-122.91597222222222,46.68180555555555,11,1,7,5,4,2,2,4,2,1
8356,-122.91597222222222,46.681527777777774,11,1,7,5,4,2,2,4,2,1
8357,-122.91597222222222,46.68124999999999,11,1,7,5,1,2,2,4,2,1
8358,-122.91597222222222,46.680972222222216,11,1,7,5,1,2,2,4,2,1
8359,-122.91597222222222,46.680694444444434,11,1,7,5,1,2,2,4,2,1
8360,-122.91597222222222,46.68041666666666,11,1,7,5,1,2,2,4,2,1
8361,-122.91597222222222,46.680138888888884,11,1,7,5,1,2,2,4,2,1
8362,-122.91597222222222,46.6798611111111,11,1,7,5,1,3,2,4,2,1
8363,-122.91597222222222,46.679583333333326,11,1,7,5,1,3,2,4,2,1
8364,-122.91597222222222,46.67930555555555,11,1,7,5,1,3,2,4,2,1
8365,-122.91597222222222,46.67902777777777,11,1,7,5,1,3,2,4,2,1
8366,-122.91597222222222,46.678749999999994,11,1,7,5,1,3,2,4,2,1
8367,-122.91597222222222,46.67847222222221,11,1,7,5,1,3,2,4,2,1
8368,-122.91597222222222,46.678194444444436,11,1,7,5,1,2,2,4,2,1
8369,-122.91597222222222,46.67791666666666,11,1,7,5,1,2,2,4,2,1
8370,-122.91597222222222,46.67763888888888,11,1,7,5,4,2,2,4,2,1
8371,-122.91597222222222,46.677361111111104,11,1,7,5,4,2,2,4,2,1
8372,-122.91597222222222,46.67708333333333,11,1,7,5,4,2,2,4,2,1
8373,-122.91597222222222,46.676805555555546,11,1,7,5,4,1,2,4,2,1
8374,-122.91597222222222,46.67652777777777,11,1,7,5,4,1,2,4,2,1
8375,-122.91597222222222,46.676249999999996,11,1,7,5,4,1,2,4,2,1
8376,-122.91597222222222,46.675972222222214,11,1,7,5,4,1,2,4,2,1
8377,-122.91597222222222,46.67569444444444,11,1,7,5,4,1,2,4,2,1
8378,-122.91597222222222,46.675416666666656,11,1,7,5,4,1,2,4,2,1
8379,-122.91597222222222,46.67513888888888,11,1,7,5,2,1,2,4,2,1
8380,-122.91597222222222,46.674861111111106,11,1,7,5,2,1,2,4,2,1
8381,-122.91597222222222,46.674583333333324,11,1,7,5,1,1,2,4,2,1
8382,-122.91597222222222,46.67430555555555,11,1,7,5,2,1,2,4,2,1
8383,-122.91597222222222,46.67402777777777,11,1,7,5,2,1,2,4,2,1
8384,-122.91597222222222,46.67374999999999,11,1,7,5,2,1,2,4,2,1
8385,-122.91597222222222,46.673472222222216,11,1,7,5,4,1,2,4,2,1
8386,-122.91597222222222,46.673194444444434,11,1,7,5,4,1,2,4,2,1
8387,-122.91597222222222,46.67291666666666,11,1,7,5,4,1,2,4,2,1
8388,-122.91597222222222,46.67263888888888,11,1,7,5,1,1,2,4,2,1
8389,-122.91597222222222,46.6723611111111,11,1,7,5,1,1,2,4,2,1
8390,-122.91597222222222,46.672083333333326,11,1,7,5,1,1,2,4,2,1
8391,-122.91597222222222,46.67180555555555,11,1,7,5,1,1,2,4,2,1
8392,-122.91597222222222,46.67152777777777,11,1,7,5,2,1,2,4,2,1
8393,-122.91597222222222,46.67124999999999,11,1,7,5,2,1,2,4,2,1
8394,-122.91597222222222,46.67097222222222,11,1,7,5,4,1,2,4,2,1
8395,-122.91597222222222,46.670694444444436,11,1,7,5,4,1,2,4,2,1
8396,-122.91597222222222,46.67041666666666,11,1,7,5,4,1,2,4,2,1
8397,-122.91597222222222,46.67013888888888,11,1,7,5,4,1,2,4,2,1
8398,-122.91597222222222,46.6698611111111,11,1,7,5,4,1,2,4,2,1
8399,-122.91597222222222,46.66958333333333,11,1,7,5,4,1,2,4,2,1
8400,-122.91597222222222,46.669305555555546,11,1,7,5,4,1,2,4,2,1
8401,-122.91597222222222,46.66902777777777,11,1,7,5,4,1,2,4,2,1
8402,-122.91597222222222,46.668749999999996,11,1,7,5,2,1,2,4,2,1
8403,-122.91597222222222,46.66847222222221,11,1,7,5,1,1,2,4,2,1
8404,-122.91597222222222,46.66819444444444,11,1,7,5,1,1,2,4,2,1
8405,-122.91597222222222,46.667916666666656,11,1,7,5,1,1,2,4,2,1
8406,-122.91597222222222,46.66763888888888,11,1,7,5,1,1,2,4,2,1
8407,-122.91597222222222,46.667361111111106,11,1,7,5,2,1,2,4,2,1
8408,-122.91597222222222,46.66708333333332,11,1,7,5,2,1,2,4,2,1
8409,-122.91597222222222,46.66680555555555,11,1,7,5,1,1,2,4,2,1
8410,-122.91597222222222,46.66652777777777,11,1,7,5,1,1,2,4,2,1
8411,-122.91597222222222,46.66624999999999,11,1,7,5,1,1,2,4,2,1
8412,-122.91597222222222,46.665972222222216,11,1,7,5,1,1,2,4,2,1
8413,-122.91597222222222,46.66569444444444,11,1,7,5,1,1,2,4,2,1
8414,-122.91597222222222,46.66541666666666,11,1,7,5,1,1,2,4,2,1
8415,-122.91597222222222,46.66513888888888,11,1,7,5,2,1,2,4,2,1
8416,-122.91597222222222,46.6648611111111,11,1,7,5,4,1,2,4,2,1
8417,-122.91597222222222,46.664583333333326,11,1,7,5,4,1,2,4,2,1
8418,-122.91597222222222,46.66430555555555,11,1,7,5,4,1,2,4,2,1
8419,-122.91597222222222,46.66402777777777,11,1,7,5,4,1,2,4,2,1
8420,-122.91597222222222,46.66374999999999,11,1,7,5,4,1,2,4,2,1
8421,-122.91597222222222,46.66347222222222,11,1,7,5,4,1,2,4,2,1
8422,-122.91597222222222,46.663194444444436,11,1,7,5,4,1,2,4,2,1
8423,-122.91597222222222,46.66291666666666,11,1,7,5,0,0,0,0,0,0
8424,-122.91569444444444,46.705972222222215,11,1,7,5,0,0,0,4,2,1
8425,-122.91569444444444,46.70569444444444,11,1,7,5,2,1,2,4,2,1
8426,-122.91569444444444,46.70541666666666,11,1,7,5,4,2,2,4,2,1
8427,-122.91569444444444,46.70513888888888,11,1,7,5,4,2,2,4,2,1
8428,-122.91569444444444,46.70486111111111,11,1,7,5,4,1,2,4,2,1
8429,-122.91569444444444,46.704583333333325,11,1,7,5,4,1,2,4,2,1
8430,-122.91569444444444,46.70430555555555,11,1,7,5,2,1,2,4,2,1
8431,-122.91569444444444,46.70402777777777,11,1,7,5,2,2,2,4,2,1
8432,-122.91569444444444,46.70374999999999,11,1,7,5,2,2,2,4,2,1
8433,-122.91569444444444,46.70347222222222,11,1,7,5,2,2,2,4,2,1
8434,-122.91569444444444,46.703194444444435,11,1,7,5,2,2,2,4,2,1
8435,-122.91569444444444,46.70291666666666,11,1,7,5,2,2,2,4,2,1
8436,-122.91569444444444,46.702638888888885,11,1,7,5,2,2,2,4,2,1
8437,-122.91569444444444,46.7023611111111,11,1,7,5,2,2,2,4,2,1
8438,-122.91569444444444,46.70208333333333,11,1,7,5,4,1,2,4,2,1
8439,-122.91569444444444,46.701805555555545,11,1,7,5,2,1,2,4,2,1
8440,-122.91569444444444,46.70152777777777,11,1,7,5,2,1,2,4,2,1
8441,-122.91569444444444,46.701249999999995,11,1,7,5,2,1,2,4,2,1
8442,-122.91569444444444,46.70097222222221,11,1,7,5,2,2,2,4,2,1
8443,-122.91569444444444,46.70069444444444,11,1,7,5,2,2,2,4,2,1
8444,-122.91569444444444,46.70041666666666,11,1,7,5,1,1,2,4,2,1
8445,-122.91569444444444,46.70013888888888,11,1,7,5,2,2,2,4,2,1
8446,-122.91569444444444,46.699861111111105,11,1,7,5,2,3,2,4,2,1
8447,-122.91569444444444,46.69958333333333,11,1,7,5,1,2,2,4,2,1
8448,-122.91569444444444,46.69930555555555,11,1,7,5,1,2,2,4,2,1
8449,-122.91569444444444,46.69902777777777,11,1,7,5,1,2,2,4,2,1
8450,-122.91569444444444,46.69874999999999,11,1,7,5,1,2,2,4,2,1
8451,-122.91569444444444,46.698472222222215,11,1,7,5,1,2,2,4,2,1
8452,-122.91569444444444,46.69819444444444,11,1,7,5,1,2,2,4,2,1
8453,-122.91569444444444,46.69791666666666,11,1,7,5,1,1,2,4,2,1
8454,-122.91569444444444,46.69763888888888,11,1,7,5,2,1,2,4,2,1
8455,-122.91569444444444,46.69736111111111,11,1,7,5,2,1,2,4,2,1
8456,-122.91569444444444,46.697083333333325,11,1,7,5,2,2,2,4,2,1
8457,-122.91569444444444,46.69680555555555,11,1,7,5,2,2,2,4,2,1
8458,-122.91569444444444,46.69652777777777,11,1,7,5,2,2,2,4,2,1
8459,-122.91569444444444,46.69624999999999,11,1,7,5,1,2,2,4,2,1
8460,-122.91569444444444,46.69597222222222,11,1,7,5,1,1,2,4,2,1
8461,-122.91569444444444,46.695694444444435,11,1,7,5,2,2,2,4,2,1
8462,-122.91569444444444,46.69541666666666,11,1,7,5,2,2,2,4,2,1
8463,-122.91569444444444,46.695138888888884,11,1,7,5,2,2,2,4,2,1
8464,-122.91569444444444,46.6948611111111,11,1,7,5,2,2,2,4,2,1
8465,-122.91569444444444,46.69458333333333,11,1,7,5,1,2,2,4,2,1
8466,-122.91569444444444,46.69430555555555,11,1,7,5,1,2,2,4,2,1
8467,-122.91569444444444,46.69402777777777,11,1,7,5,1,2,2,4,2,1
8468,-122.91569444444444,46.693749999999994,11,1,7,5,1,2,2,4,2,1
8469,-122.91569444444444,46.69347222222221,11,1,7,5,1,1,2,4,2,1
8470,-122.91569444444444,46.69319444444444,11,1,7,5,1,1,2,4,2,1
8471,-122.91569444444444,46.69291666666666,11,1,7,5,2,1,2,4,2,1
8472,-122.91569444444444,46.69263888888888,11,1,7,5,2,1,2,4,2,1
8473,-122.91569444444444,46.692361111111104,11,1,7,5,2,1,2,4,2,1
8474,-122.91569444444444,46.69208333333333,11,1,7,5,2,2,2,4,2,1
8475,-122.91569444444444,46.69180555555555,11,1,7,5,2,2,2,4,2,1
8476,-122.91569444444444,46.69152777777777,11,1,7,5,1,2,2,4,2,1
8477,-122.91569444444444,46.69124999999999,11,1,7,5,1,2,2,4,2,1
8478,-122.91569444444444,46.690972222222214,11,1,7,5,1,2,2,4,2,1
8479,-122.91569444444444,46.69069444444444,11,1,7,5,1,2,2,4,2,1
8480,-122.91569444444444,46.69041666666666,11,1,7,5,1,2,2,4,2,1
8481,-122.91569444444444,46.69013888888888,11,1,7,5,2,2,2,4,2,1
8482,-122.91569444444444,46.68986111111111,11,1,7,5,2,3,2,4,2,1
8483,-122.91569444444444,46.689583333333324,11,1,7,5,1,2,2,4,2,1
8484,-122.91569444444444,46.68930555555555,11,1,7,5,1,2,2,4,2,1
8485,-122.91569444444444,46.68902777777777,11,1,7,5,2,2,2,4,2,1
8486,-122.91569444444444,46.68874999999999,11,1,7,5,2,2,2,4,2,1
8487,-122.91569444444444,46.68847222222222,11,1,7,5,1,2,2,4,2,1
8488,-122.91569444444444,46.688194444444434,11,1,7,5,1,2,2,4,2,1
8489,-122.91569444444444,46.68791666666666,11,1,7,5,1,2,2,4,2,1
8490,-122.91569444444444,46.687638888888884,11,1,7,5,1,2,2,4,2,1
8491,-122.91569444444444,46.6873611111111,11,1,7,5,2,2,2,4,2,1
8492,-122.91569444444444,46.68708333333333,11,1,7,5,2,3,2,4,2,1
8493,-122.91569444444444,46.68680555555555,11,1,7,5,2,3,2,4,2,1
8494,-122.91569444444444,46.68652777777777,11,1,7,5,2,2,2,4,2,1
8495,-122.91569444444444,46.686249999999994,11,1,7,5,2,2,2,4,2,1
8496,-122.91569444444444,46.68597222222221,11,1,7,5,4,1,2,4,2,1
8497,-122.91569444444444,46.68569444444444,11,1,7,5,4,1,2,4,2,1
8498,-122.91569444444444,46.68541666666666,11,1,7,5,1,1,2,4,2,1
8499,-122.91569444444444,46.68513888888888,11,1,7,5,1,1,2,4,2,1
8500,-122.91569444444444,46.684861111111104,11,1,7,5,4,1,2,4,2,1
8501,-122.91569444444444,46.68458333333333,11,1,7,5,1,1,2,4,2,1
8502,-122.91569444444444,46.68430555555555,11,1,7,5,1,1,2,4,2,1
8503,-122.91569444444444,46.68402777777777,11,1,7,5,1,1,2,4,2,1
8504,-122.91569444444444,46.68374999999999,11,1,7,5,4,1,2,4,2,1
8505,-122.91569444444444,46.683472222222214,11,1,7,5,4,1,2,4,2,1
8506,-122.91569444444444,46.68319444444444,11,1,7,5,4,1,2,4,2,1
8507,-122.91569444444444,46.68291666666666,11,1,7,5,1,1,2,4,2,1
8508,-122.91569444444444,46.68263888888888,11,1,7,5,1,1,2,4,2,1
8509,-122.91569444444444,46.682361111111106,11,1,7,5,2,1,2,4,2,1
8510,-122.91569444444444,46.682083333333324,11,1,7,5,4,1,2,4,2,1
8511,-122.91569444444444,46.68180555555555,11,1,7,5,4,1,2,4,2,1
8512,-122.91569444444444,46.681527777777774,11,1,7,5,4,1,2,4,2,1
8513,-122.91569444444444,46.68124999999999,11,1,7,5,1,1,2,4,2,1
8514,-122.91569444444444,46.680972222222216,11,1,7,5,1,1,2,4,2,1
8515,-122.91569444444444,46.680694444444434,11,1,7,5,1,1,2,4,2,1
8516,-122.91569444444444,46.68041666666666,11,1,7,5,1,2,2,4,2,1
8517,-122.91569444444444,46.680138888888884,11,1,7,5,1,2,2,4,2,1
8518,-122.91569444444444,46.6798611111111,11,1,7,5,1,2,2,4,2,1
8519,-122.91569444444444,46.679583333333326,11,1,7,5,1,2,2,4,2,1
8520,-122.91569444444444,46.67930555555555,11,1,7,5,1,2,2,4,2,1
8521,-122.91569444444444,46.67902777777777,11,1,7,5,1,2,2,4,2,1
8522,-122.91569444444444,46.678749999999994,11,1,7,5,1,2,2,4,2,1
8523,-122.91569444444444,46.67847222222221,11,1,7,5,1,2,2,4,2,1
8524,-122.91569444444444,46.678194444444436,11,1,7,5,1,2,2,4,2,1
8525,-122.91569444444444,46.67791666666666,11,1,7,5,1,2,2,4,2,1
8526,-122.91569444444444,46.67763888888888,11,1,7,5,1,1,2,4,2,1
8527,-122.91569444444444,46.677361111111104,11,1,7,5,4,1,2,4,2,1
8528,-122.91569444444444,46.67708333333333,11,1,7,5,4,1,2,4,2,1
8529,-122.91569444444444,46.676805555555546,11,1,7,5,2,1,2,4,2,1
8530,-122.91569444444444,46.67652777777777,11,1,7,5,1,1,2,4,2,1
8531,-122.91569444444444,46.676249999999996,11,1,7,5,1,1,2,4,2,1
8532,-122.91569444444444,46.675972222222214,11,1,7,5,1,1,2,4,2,1
8533,-122.91569444444444,46.67569444444444,11,1,7,5,2,1,2,4,2,1
8534,-122.91569444444444,46.675416666666656,11,1,7,5,2,1,2,4,2,1
8535,-122.91569444444444,46.67513888888888,11,1,7,5,2,1,2,4,2,1
8536,-122.91569444444444,46.674861111111106,11,1,7,5,2,1,2,4,2,1
8537,-122.91569444444444,46.674583333333324,11,1,7,5,1,1,2,4,2,1
8538,-122.91569444444444,46.67430555555555,11,1,7,5,1,1,2,4,2,1
8539,-122.91569444444444,46.67402777777777,11,1,7,5,2,1,2,4,2,1
8540,-122.91569444444444,46.67374999999999,11,1,7,5,2,1,2,4,2,1
8541,-122.91569444444444,46.673472222222216,11,1,7,5,4,1,2,4,2,1
8542,-122.91569444444444,46.673194444444434,11,1,7,5,4,1,2,4,2,1
8543,-122.91569444444444,46.67291666666666,11,1,7,5,4,1,2,4,2,1
8544,-122.91569444444444,46.67263888888888,11,1,7,5,4,1,2,4,2,1
8545,-122.91569444444444,46.6723611111111,11,1,7,5,4,1,2,4,2,1
8546,-122.91569444444444,46.672083333333326,11,1,7,5,4,1,2,4,2,1
8547,-122.91569444444444,46.67180555555555,11,1,7,5,2,1,2,4,2,1
8548,-122.91569444444444,46.67152777777777,11,1,7,5,1,1,2,4,2,1
8549,-122.91569444444444,46.67124999999999,11,1,7,5,2,1,2,4,2,1
8550,-122.91569444444444,46.67097222222222,11,1,7,5,4,1,2,4,2,1
8551,-122.91569444444444,46.670694444444436,11,1,7,5,4,1,2,4,2,1
8552,-122.91569444444444,46.67041666666666,11,1,7,5,1,1,2,4,2,1
8553,-122.91569444444444,46.67013888888888,11,1,7,5,1,1,2,4,2,1
8554,-122.91569444444444,46.6698611111111,11,1,7,5,1,2,2,4,2,1
8555,-122.91569444444444,46.66958333333333,11,1,7,5,1,3,2,4,2,1
8556,-122.91569444444444,46.669305555555546,11,1,7,5,1,3,2,4,2,1
8557,-122.91569444444444,46.66902777777777,11,1,7,5,1,3,2,4,2,1
8558,-122.91569444444444,46.668749999999996,11,1,7,5,1,3,2,4,2,1
8559,-122.91569444444444,46.66847222222221,11,1,7,5,1,2,2,4,2,1
8560,-122.91569444444444,46.66819444444444,11,1,7,5,2,1,2,4,2,1
8561,-122.91569444444444,46.667916666666656,11,1,7,5,2,1,2,4,2,1
8562,-122.91569444444444,46.66763888888888,11,1,7,5,1,1,2,4,2,1
8563,-122.91569444444444,46.667361111111106,11,1,7,5,2,1,2,4,2,1
8564,-122.91569444444444,46.66708333333332,11,1,7,5,1,1,2,4,2,1
8565,-122.91569444444444,46.66680555555555,11,1,7,5,1,1,2,4,2,1
8566,-122.91569444444444,46.66652777777777,11,1,7,5,1,1,2,4,2,1
8567,-122.91569444444444,46.66624999999999,11,1,7,5,1,1,2,4,2,1
8568,-122.91569444444444,46.665972222222216,11,1,7,5,1,1,2,4,2,1
8569,-122.91569444444444,46.66569444444444,11,1,7,5,1,2,2,4,2,1
8570,-122.91569444444444,46.66541666666666,11,1,7,5,1,2,2,4,2,1
8571,-122.91569444444444,46.66513888888888,11,1,7,5,1,2,2,4,2,1
8572,-122.91569444444444,46.6648611111111,11,1,7,5,1,1,2,4,2,1
8573,-122.91569444444444,46.664583333333326,11,1,7,5,1,1,2,4,2,1
8574,-122.91569444444444,46.66430555555555,11,1,7,5,2,1,2,4,2,1
8575,-122.91569444444444,46.66402777777777,11,1,7,5,2,1,2,4,2,1
8576,-122.91569444444444,46.66374999999999,11,1,7,5,2,1,2,4,2,1
8577,-122.91569444444444,46.66347222222222,11,1,7,5,2,1,2,4,2,1
8578,-122.91569444444444,46.663194444444436,11,1,7,5,2,1,2,4,2,1
8579,-122.91569444444444,46.66291666666666,11,1,7,5,0,0,0,0,0,0
8580,-122.91541666666666,46.705972222222215,11,1,7,5,0,0,0,4,2,1
8581,-122.91541666666666,46.70569444444444,11,1,7,5,2,1,2,4,2,1
8582,-122.91541666666666,46.70541666666666,11,1,7,5,4,2,2,4,2,1
8583,-122.91541666666666,46.70513888888888,11,1,7,5,4,2,2,4,2,1
8584,-122.91541666666666,46.70486111111111,11,1,7,5,4,1,2,4,2,1
8585,-122.91541666666666,46.704583333333325,11,1,7,5,4,1,2,4,2,1
8586,-122.91541666666666,46.70430555555555,11,1,7,5,2,2,2,4,2,1
8587,-122.91541666666666,46.70402777777777,11,1,7,5,2,2,2,4,2,1
8588,-122.91541666666666,46.70374999999999,11,1,7,5,2,2,2,4,2,1
8589,-122.91541666666666,46.70347222222222,11,1,7,5,1,2,2,4,2,1
8590,-122.91541666666666,46.703194444444435,11,1,7,5,1,2,2,4,2,1
8591,-122.91541666666666,46.70291666666666,11,1,7,5,1,2,2,4,2,1
8592,-122.91541666666666,46.702638888888885,11,1,7,5,2,2,2,4,2,1
8593,-122.91541666666666,46.7023611111111,11,1,7,5,2,2,2,4,2,1
8594,-122.91541666666666,46.70208333333333,11,1,7,5,2,1,2,4,2,1
8595,-122.91541666666666,46.701805555555545,11,1,7,5,2,1,2,4,2,1
8596,-122.91541666666666,46.70152777777777,11,1,7,5,2,1,2,4,2,1
8597,-122.91541666666666,46.701249999999995,11,1,7,5,2,2,2,4,2,1
8598,-122.91541666666666,46.70097222222221,11,1,7,5,2,2,2,4,2,1
8599,-122.91541666666666,46.70069444444444,11,1,7,5,2,1,2,4,2,1
8600,-122.91541666666666,46.70041666666666,11,1,7,5,2,1,2,4,2,1
8601,-122.91541666666666,46.70013888888888,11,1,7,5,2,2,2,4,2,1
8602,-122.91541666666666,46.699861111111105,11,1,7,5,2,2,2,4,2,1
8603,-122.91541666666666,46.69958333333333,11,1,7,5,1,2,2,4,2,1
8604,-122.91541666666666,46.69930555555555,11,1,7,5,1,3,2,4,2,1
8605,-122.91541666666666,46.69902777777777,11,1,7,5,1,3,2,4,2,1
8606,-122.91541666666666,46.69874999999999,11,1,7,5,1,3,2,4,2,1
8607,-122.91541666666666,46.698472222222215,11,1,7,5,1,2,2,4,2,1
8608,-122.91541666666666,46.69819444444444,11,1,7,5,1,2,2,4,2,1
8609,-122.91541666666666,46.69791666666666,11,1,7,5,2,2,2,4,2,1
8610,-122.91541666666666,46.69763888888888,11,1,7,5,2,2,2,4,2,1
8611,-122.91541666666666,46.69736111111111,11,1,7,5,1,2,2,4,2,1
8612,-122.91541666666666,46.697083333333325,11,1,7,5,1,2,2,4,2,1
8613,-122.91541666666666,46.69680555555555,11,1,7,5,2,2,2,4,2,1
8614,-122.91541666666666,46.69652777777777,11,1,7,5,2,2,2,4,2,1
8615,-122.91541666666666,46.69624999999999,11,1,7,5,2,2,2,4,2,1
8616,-122.91541666666666,46.69597222222222,11,1,7,5,2,1,2,4,2,1
8617,-122.91541666666666,46.695694444444435,11,1,7,5,2,1,2,4,2,1
8618,-122.91541666666666,46.69541666666666,11,1,7,5,2,2,2,4,2,1
8619,-122.91541666666666,46.695138888888884,11,1,7,5,2,2,2,4,2,1
8620,-122.91541666666666,46.6948611111111,11,1,7,5,1,2,2,4,2,1
8621,-122.91541666666666,46.69458333333333,11,1,7,5,1,2,2,4,2,1
8622,-122.91541666666666,46.69430555555555,11,1,7,5,1,2,2,4,2,1
8623,-122.91541666666666,46.69402777777777,11,1,7,5,1,2,2,4,2,1
8624,-122.91541666666666,46.693749999999994,11,1,7,5,1,1,2,4,2,1
8625,-122.91541666666666,46.69347222222221,11,1,7,5,1,1,2,4,2,1
8626,-122.91541666666666,46.69319444444444,11,1,7,5,1,1,2,4,2,1
8627,-122.91541666666666,46.69291666666666,11,1,7,5,1,1,2,4,2,1
8628,-122.91541666666666,46.69263888888888,11,1,7,5,1,1,2,4,2,1
8629,-122.91541666666666,46.692361111111104,11,1,7,5,2,2,2,4,2,1
8630,-122.91541666666666,46.69208333333333,11,1,7,5,2,2,2,4,2,1
8631,-122.91541666666666,46.69180555555555,11,1,7,5,2,2,2,4,2,1
8632,-122.91541666666666,46.69152777777777,11,1,7,5,1,2,2,4,2,1
8633,-122.91541666666666,46.69124999999999,11,1,7,5,1,2,2,4,2,1
8634,-122.91541666666666,46.690972222222214,11,1,7,5,1,2,2,4,2,1
8635,-122.91541666666666,46.69069444444444,11,1,7,5,1,2,2,4,2,1
8636,-122.91541666666666,46.69041666666666,11,1,7,5,1,2,2,4,2,1
8637,-122.91541666666666,46.69013888888888,11,1,7,5,2,2,2,4,2,1
8638,-122.91541666666666,46.68986111111111,11,1,7,5,2,2,2,4,2,1
8639,-122.91541666666666,46.689583333333324,11,1,7,5,1,1,2,4,2,1
8640,-122.91541666666666,46.68930555555555,11,1,7,5,2,2,2,4,2,1
8641,-122.91541666666666,46.68902777777777,11,1,7,5,2,2,2,4,2,1
